issue_number,issue_url,api_url,repository_owner,repository_name,author_login,author_type,title,body,state,comments_count,labels_display,label_count,created_at,updated_at,last_activity_at,fetched_at
146,https://github.com/digital-land/planning-application-data-specification/issues/146,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/146,digital-land,planning-application-data-specification,colmjude,User,Replace Development description section with Description of the proposal,"There are only a few small differences between the Development description and the Description of the proposal sections.

Therefore, we are suggesting combining the 2 into a single module called Description of the Proposal (see [information model](https://github.com/digital-land/planning-application-data-specification/discussions/45#discussioncomment-12187088)).

Does anyone envisage a problem doing this? Any concerns

---
Description on the proposal (from [outline-some application](https://assets.publishing.service.gov.uk/media/65c6134914b83c000ea715e9/App_Form_-_05_-_Application_for_Outline_Planning_Permission_with_Some_Matters_Reserved.pdf)):

![Image](https://github.com/user-attachments/assets/db51c5ac-c295-4bee-9582-b163d989a30f)

Development description (from [approval of reserved matters](https://ecab.planningportal.co.uk/uploads/appPDF/A1150Form023_england_en.pdf)):

![Image](https://github.com/user-attachments/assets/ad720010-303e-45ab-b620-78ef3a665a4f)",open,2,component:description of the proposal;suggestion;priority;component:development description;Backlog,5,2025-02-21T11:17:40Z,2025-03-26T13:51:04Z,2025-03-26T13:51:04Z,2026-03-21T05:23:50+00:00
143,https://github.com/digital-land/planning-application-data-specification/issues/143,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/143,digital-land,planning-application-data-specification,colmjude,User,List of site constraints for eligibility check,"Would it be useful to list the possible constraints out one by one and answer true or false for each?

This could also be automated.

Constraints currently named in the eligibility - the current building and site section.

Field | Description | Data Type | Required
-- | -- | -- | --
conservation-area | Is the site in a conservation area? | Boolean | MAY
aona-beauty | Is the site in an area of outstanding natural beauty? | Boolean | MAY
secretary-specified-area | Is the site in an area specified by the Secretary of State? | Boolean | MAY
broads | Is the site in the Broads? | Boolean | MAY
national-park | Is the site in a National Park? | Boolean | MAY
world-heritage-site | Is the site in a World Heritage Site? | Boolean | MAY
site-of-special-interest | Is the site in a site of special scientific interest? | Boolean | MAY

Data could look like this
```
  ""site-location-constraints"": {
    ""conservation-area"": false,
    ""aona-beauty"": false,
    ""secretary-specified-area"": false,
    ""broads"": false,
    ""national-park"": false,
    ""world-heritage-site"": false,
    ""site-of-special-interest"": false
  }
```",open,4,codelist/enum;component:eligibility current building;Backlog,3,2025-02-20T18:16:11Z,2025-03-26T13:49:45Z,2025-03-26T13:49:45Z,2026-03-21T05:23:50+00:00
139,https://github.com/digital-land/planning-application-data-specification/issues/139,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/139,digital-land,planning-application-data-specification,colmjude,User,Use Site Address module for the Tree locations?,"The Tree location section asks the applicant to provide the site address where the trees are located. It is the same structure as what we ask for in the [Site Address details](https://github.com/digital-land/planning-application-data-specification/discussions/70#discussioncomment-12170186) module. Shall we just reuse that?

The only difference is that the applicant doesn't have to fill it in if the address is the same as the applicant address provided.

Should we combine to use a single module?",open,8,suggestion;component: trees location;Backlog;Policy,4,2025-02-20T12:54:59Z,2025-07-01T08:42:56Z,2025-07-01T08:42:56Z,2026-03-21T05:23:50+00:00
135,https://github.com/digital-land/planning-application-data-specification/issues/135,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/135,digital-land,planning-application-data-specification,colmjude,User,Combine Type of Proposed Advertisements and Details of proposed advertisements,"These sections both contain specific questions about the individual proposed advertisements.

Is it worth exploring combining the 2 so that there is a single source of structured data about each proposed advertisement?",open,2,component:location of advertisement(s);suggestion;component: Type of proposed advertisement;Backlog,4,2025-02-19T13:44:59Z,2025-03-22T12:35:22Z,2025-03-22T12:35:22Z,2026-03-21T05:23:50+00:00
133,https://github.com/digital-land/planning-application-data-specification/issues/133,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/133,digital-land,planning-application-data-specification,colmjude,User,Should we ask for more structured data in the certificate of immunity section?,"The **Immunity from listing** (in 3 forms) section has a large box asking for the result of an application for immunity.

Is this an opportunity to ask for more structured data?

What is the key thing that is trying to be understood here? Is it:

* if an application has been put in? In which case we could ask for an application reference
* the result of the application? In which case we might ask for the application reference and the result
     * will the result of the application always be known before the listed building consent application is submitted?
* if there is a certificate of immunity in place? In which case we could ask for the certificate of immunity reference.

---
_Note: [Certificate of immunity data](https://www.planning.data.gov.uk/entity/?dataset=certificate-of-immunity) is available_",open,2,component:immunity from listing;suggestion;priority;Backlog,4,2025-02-19T11:09:08Z,2025-03-22T12:02:13Z,2025-03-22T12:02:13Z,2026-03-21T05:23:50+00:00
132,https://github.com/digital-land/planning-application-data-specification/issues/132,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/132,digital-land,planning-application-data-specification,colmjude,User,Is a Heritage impact assessment always need when demolition happens?,"Is a Heritage impact assessment always needed when demolition is proposed?

Heritage impact assessment is a [planning requirement](https://github.com/digital-land/planning-application-data-specification/blob/main/data/planning-requirement.csv).

If it is always needed then we could add a field to the [Demolition module](https://github.com/digital-land/planning-application-data-specification/discussions/60#discussioncomment-12248329) to capture a reference to the Heritage impact assessment document.

E.g.

| field | description | requirement-level | notes |
| --- | --- | --- | --- |
| supporting-document{} | The reference to the Heritage impact assessment | MAY | Rule: document reference is for must be of type heritage-impact-assessment |",open,0,component: demolition;Backlog;model;planning-requirement,4,2025-02-19T10:46:31Z,2025-06-30T11:48:40Z,2025-06-30T11:48:40Z,2026-03-21T05:23:50+00:00
131,https://github.com/digital-land/planning-application-data-specification/issues/131,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/131,digital-land,planning-application-data-specification,colmjude,User,Do we need Demolition types for an applicant to choose from?,"In the Demolition section after asking if the proposal involves any demolition it asks the applicant to say what is involved. It gives 3 options, each a yes or no.

Is it possible for the proposal to involve more than 1 of the options?

If not, it might be better if the applicant picks from a list of options. It could even be possible for an applicant to pick more than one. This could become an enum/codelist for `demolition-types`.

This would [simplify the required data](https://github.com/digital-land/planning-application-data-specification/discussions/60).

Screenshot of section
![Image](https://github.com/user-attachments/assets/0f521940-e4b5-4c75-a64e-98ccd3f74261)",open,0,suggestion;component: demolition;Backlog;Policy,4,2025-02-19T10:37:33Z,2025-07-10T10:59:46Z,2025-07-10T10:59:46Z,2026-03-21T05:23:50+00:00
128,https://github.com/digital-land/planning-application-data-specification/issues/128,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/128,digital-land,planning-application-data-specification,colmjude,User,Is there a standard list of planning requirments/documents required for each application type somewhere?,"There are a number of nationally required documents needed for each application type.

Some of those can be extracted from this [guidance on National information requirements](https://www.gov.uk/guidance/making-an-application#National-information-requirements) and its possible to check an authority's local area requirements which might have a section on national or general requirements.

But is there a definitive list somewhere that clearly sets them out on an application type by application type?",open,4,community help wanted;component: planning application req - checklist;component: checklist;component: application reqs - checklist;component: application for tree works - checklist;Backlog,6,2025-02-17T10:48:19Z,2025-12-18T16:14:57Z,2025-12-18T16:14:57Z,2026-03-21T05:23:50+00:00
126,https://github.com/digital-land/planning-application-data-specification/issues/126,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/126,digital-land,planning-application-data-specification,colmjude,User,Towards a definitive list of planning requirements,"We have begun compiling [a list of planning requirements](https://github.com/digital-land/planning-application-data-specification/blob/main/data/planning-requirement.csv) (document types).

This list is based on [the Planning Portal’s document types](https://ecab.planningportal.co.uk/uploads/planning-portal_supporting-document-types.xlsx) and a review of LPA local area requirements.

Our goal is to establish a definitive list of planning requirements. Each requirement should have a name and description to ensure consistency when referencing specific documents. We can also capture synonyms where different terms are used for the same requirement.

A standardised list will make it easier to dynamically generate requirement lists during the application process.",open,2,community help wanted;codelist/enum;Backlog,3,2025-02-14T09:27:09Z,2025-03-26T13:51:27Z,2025-03-26T13:51:27Z,2026-03-21T05:23:50+00:00
125,https://github.com/digital-land/planning-application-data-specification/issues/125,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/125,digital-land,planning-application-data-specification,colmjude,User,Give every Site a name,"Suggestion from the planning application community.

Give the site a name, this can help communities/people identify sites. 
This is particularly important for sites that span multiple addresses. For example, a large development on Finchley Road is known as the O2 site.

This can increase engagement.

We could add a `site-name` field to the [Site address details module](https://github.com/digital-land/planning-application-data-specification/discussions/70) and give it a requirement of MAY.

E.g.

| field | description | required | notes |
| --- | --- | --- | --- |
| ... | ... | ... | ... |
| `site-name` | Recognisable name, used by the community, for the site | MAY | |
| ... | ... | ... | ... |",open,2,component:site address details;suggestion;Backlog,3,2025-02-14T07:25:43Z,2025-07-23T10:05:48Z,2025-07-23T10:05:48Z,2026-03-21T05:23:50+00:00
123,https://github.com/digital-land/planning-application-data-specification/issues/123,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/123,digital-land,planning-application-data-specification,colmjude,User,Is it easier if each applicant and agent make the Authority employee / member declaration?,"We could have a list of options, e.g.

* I am a member of staff
* I am an elected member
* I am related to a member of staff
* I am related to an elected member
* I have no conflict of interest to declare

That each of the applicants and agent associated with the planning application choose from. And if picking any answer other than ""I have no conflict of interest to declare"" they would have to provide details",open,6,suggestion;component:authority employee / member;person;Backlog;Policy,5,2025-02-12T12:08:43Z,2025-06-18T17:04:04Z,2025-06-18T17:04:04Z,2026-03-21T05:23:50+00:00
120,https://github.com/digital-land/planning-application-data-specification/issues/120,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/120,digital-land,planning-application-data-specification,colmjude,User,"Questions in Pedestrian and vehicle access, roads and rights of way section have ""unknown"" as an answer in Outline application","Firstly, **Pedestrian and vehicle access, roads and rights of way** section only appears in the [Application for outline planning permission with some matters reserved](https://assets.publishing.service.gov.uk/media/65c6134914b83c000ea715e9/App_Form_-_05_-_Application_for_Outline_Planning_Permission_with_Some_Matters_Reserved.pdf) form. Not the [Application for outline planning permission with all matters reserved](https://assets.publishing.service.gov.uk/media/65c6135714b83c000ea715ea/App_Form_-_06_-_Application_for_Outline_Planning_Permission_with_All_Matters_Reserved.pdf)

Is that to be expected given they are both forms for the Outline application type?

Then, the questions for this section in the Outline application have **Yes**, **No** and **Unknown** as the possible answers. Whereas, in the other application forms where this section appears the available answers are **Yes** and **No**. Is that correct?
",open,1,component: pedestrian and vehicle access;Backlog,2,2025-02-07T12:54:56Z,2025-03-21T07:50:27Z,2025-03-21T07:50:27Z,2026-03-21T05:23:50+00:00
119,https://github.com/digital-land/planning-application-data-specification/issues/119,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/119,digital-land,planning-application-data-specification,colmjude,User,"Use a single ""full name"" field","Research (see [GOVUK pattern on asking for names](https://design-system.service.gov.uk/patterns/names/)) has been done into how people provide their names, concluding that:

> A single name field can accommodate the broadest range of name types, but means you cannot reliably extract parts of a name.

Multiple name fields are known to be more error-prone and may not meet everyone's expectations when being asked to give a name.

Ultimately, it comes down to the need.

We need to know if it is important to capture the first and surname separately? If so, how are these separate data points used?

If they are not used as separate data points then it might be worth considering a single field for the name, accomodating the broadest range of name types, so that the barrier to completing the application is reduced for a wider number of people.

",open,3,component:applicant name and address;component:agent name and address;Backlog;Policy,4,2025-02-07T12:09:27Z,2025-06-06T11:42:50Z,2025-06-06T11:42:50Z,2026-03-21T05:23:50+00:00
118,https://github.com/digital-land/planning-application-data-specification/issues/118,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/118,digital-land,planning-application-data-specification,DRossiter87,User,Alignment/Mapping to design authoring software,"Many designers use software platforms like Archicad and Revit to produce data-rich object-based project information.  There exist freely-available data schema for exporting this information out of these software.  IFC ([here](https://standards.buildingsmart.org/IFC/RELEASE/IFC4_3/)) is an example of this.

By mapping the planning application data to IFC, the partial automation of application data population could be supported.

For example, it has a set of properties associated with address ([here], (https://standards.buildingsmart.org/IFC/RELEASE/IFC4_3/HTML/lexical/Pset_Address.htm)).  Which captures:

- Description
- Postal Address
- PO Box
- Post Code
- etc

Note: For reference, work has been done previously by D-COM ([here](https://www.dcom.org.uk/)), a research group, into digital compliance, using IFC.
",open,1,spec-alignment;Backlog,2,2025-02-06T09:50:14Z,2025-03-21T07:54:10Z,2025-03-21T07:54:10Z,2026-03-21T05:23:50+00:00
75,https://github.com/digital-land/planning-application-data-specification/issues/75,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/75,digital-land,planning-application-data-specification,colmjude,User,The application form should be about getting information you can’t get from the planning authority,"This is a potential principle that keeps coming up.

Is this principle something we should look to follow?
What are the risks?
Is there anything we should know that might make this hard to achieve?",open,2,principle;Backlog,2,2025-01-30T08:28:20Z,2025-03-21T08:07:32Z,2025-03-21T08:07:32Z,2026-03-21T05:23:50+00:00
69,https://github.com/digital-land/planning-application-data-specification/issues/69,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/69,digital-land,planning-application-data-specification,colmjude,User,Need details of site entrance,"It has been mentioned that it would be helpful if applicants provided details of the site entrance. This is particularly applicable to large sites.

Is the current set of fields of the **[Site Address details](https://github.com/digital-land/planning-application-data-specification/discussions/70#discussioncomment-12170186)** section not sufficient to capture this information?

Is this concern more about
* instructions for accessing the site
* or, locating the site entrance?

We could add an extra field for the applicant to describe how to access the site (or where the entrance is)?

E.g.

| field | description | required | notes |
| --- | --- | --- | --- |
| ... | ... | ... | ... |
| `site-access-details` | Details about accessing the site | MAY | |
| ... | ... | ... | ... |
",open,1,component:site address details;suggestion;priority;Backlog,4,2025-01-29T08:48:15Z,2025-03-22T12:17:03Z,2025-03-22T12:17:03Z,2026-03-21T05:23:50+00:00
18,https://github.com/digital-land/planning-application-data-specification/issues/18,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/18,digital-land,planning-application-data-specification,colmjude,User,Can flood risk zone be inferred from site boundary?,"In the Assessment of Flood Risk section it asks the applicant

**Is the site within an area at risk of flooding?**

Asking an applicant to fill this in can lead to erroneous data being provided. Can this be inferred from the site boundary and the open flood risk zone data?",open,4,component:assessment of flood risk;Backlog,2,2025-01-20T21:51:36Z,2025-03-21T08:03:08Z,2025-03-21T08:03:08Z,2026-03-21T05:23:50+00:00
16,https://github.com/digital-land/planning-application-data-specification/issues/16,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/16,digital-land,planning-application-data-specification,colmjude,User,Whats the difference between an applicant saying no or don't know?,"In the ""Immunity from listing"" component applicants are asked

**Has a Certificate of Immunity from Listing been sought in respect of this building?**

An applicant can answer:

* yes
* no
* don't know

Is there any difference if the applicant answers **No** or **Don't know**?",open,1,component:immunity from listing;Backlog,2,2025-01-20T21:24:54Z,2025-07-01T18:04:19Z,2025-07-01T18:04:19Z,2026-03-21T05:23:50+00:00
11,https://github.com/digital-land/planning-application-data-specification/issues/11,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/11,digital-land,planning-application-data-specification,colmjude,User,Details or referencing a report/documents?,"When an applicant is asked to provide details of their Neighbour and Community consultation will the applicant provide a summary or reference a report or documents with consultation information?

How is this used by the validation officer and planning officer?",open,0,community help wanted;component:neighbour and community consultation;Backlog,3,2025-01-20T16:40:04Z,2025-07-08T14:34:54Z,2025-07-08T14:34:54Z,2026-03-21T05:23:50+00:00
10,https://github.com/digital-land/planning-application-data-specification/issues/10,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/10,digital-land,planning-application-data-specification,colmjude,User,Is there a standardised way to perform a Neighbour and Community Consultation?,"For listed building consent, demolition in a conservation area and consent to advertise applications the applicant is asked whether they ""Have you consulted your neighbours or the local community about the proposal?"" 

How is an applicant expected to do this?
Is it standardised?
Is there any supporting guidance or legislation?",open,0,community help wanted;component:neighbour and community consultation;Backlog,3,2025-01-20T16:35:53Z,2025-07-02T07:33:31Z,2025-07-02T07:33:31Z,2026-03-21T05:23:50+00:00
8,https://github.com/digital-land/planning-application-data-specification/issues/8,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/8,digital-land,planning-application-data-specification,colmjude,User,UPRN or site boundary instead of address,"Assumption:

The minimum viable specification for site location is just the UPRN and/or site boundary (shapefile), rather than requiring a full address

Section from form

![Image](https://github.com/user-attachments/assets/8a558c22-17c2-4e50-834b-14452623228c)",open,8,component:site address details;Backlog,2,2025-01-20T16:23:03Z,2025-08-29T07:58:51Z,2025-08-29T07:58:51Z,2026-03-21T05:23:50+00:00
